Team,Position,Name,OverallRating,JerseyNum,Archetype,_Description,SpeedRating,AccelerationRating,StrengthRating,AgilityRating,AwarenessRating,CatchingRating,CarryingRating,ThrowPowerRating,KickPowerRating,KickAccuracyRating,RunBlockRating,PassBlockRating,TackleRating,BreakTackleRating,JumpingRating,KickReturnRating,InjuryRating,StaminaRating,ToughnessRating,TruckingRating,ChangeOfDirectionRating,BCVisionRating,StiffArmRating,SpinMoveRating,JukeMoveRating,ImpactBlockingRating,RunBlockPowerRating,RunBlockFinesseRating,PassBlockPowerRating,PassBlockFinesseRating,LeadBlockRating,BreakSackRating,ThrowUnderPressureRating,PowerMovesRating,FinesseMovesRating,BlockSheddingRating,PursuitRating,PlayRecognitionRating,ManCoverageRating,ZoneCoverageRating,RunningStyleRating,SpectacularCatchRating,CatchInTrafficRating,ShortRouteRunningRating,MediumRouteRunningRating,DeepRouteRunningRating,HitPowerRating,PressRating,ReleaseRating,ThrowAccuracyShortRating,ThrowAccuracyMidRating,ThrowAccuracyDeepRating,PlayActionRating,ThrowOnTheRunRating,Height,Weight,Age,PLYR_BIRTHDATE,YearsPro,College,_TotalSalary,_SigningBonus,PLYR_HANDEDNESS,PLYR_PORTRAIT,PLYR_ASSETNAME
Seahawks,SS,Julian Love,85,20,S_Zone,,89,87,62,88,89,77,65,29,19,14,35,35,75,60,86,70,92,94,85,32,85,73,32,68,77,48,35,35,35,35,17,14,12,29,33,56,84,89,75,83,Default,63,58,38,30,22,71,73,37,6,6,6,6,6,71,195,28,35873,7,Notre Dame ,21300000,19410000,Right,9558,LoveJulian_20602
Seahawks,SS,Rodney Thomas II,69,24,S_Zone,,88,91,61,82,70,73,57,24,13,14,35,35,60,47,94,37,91,86,78,40,87,57,41,59,65,52,35,35,35,35,16,26,15,36,44,56,76,68,65,71,Default Stride Loose,63,52,30,26,20,67,66,23,22,15,13,22,24,73,196,28,35972,4,Yale ,1210000,180000,Right,2152,ThomasRodney_22492
Seahawks,SS,AJ Finley,63,30,S_Hybrid,,87,87,56,86,61,73,63,31,17,13,35,35,66,60,85,50,87,83,77,51,84,66,55,65,72,49,35,35,35,35,28,15,5,35,40,48,67,58,64,68,Default Stride Loose,67,66,38,33,31,70,69,30,6,6,6,5,5,72,202,24,37148,3,Ole Miss ,1080000,0,Right,3165,FinleyAJ_23292
Seahawks,TE,A.J. Barner,75,88,TE_Possession,,78,85,78,83,77,87,73,23,18,12,62,60,34,62,83,25,86,93,88,67,71,69,62,57,63,63,63,58,60,57,59,20,17,10,10,34,36,16,12,14,Long Stride Default,82,82,69,63,62,40,12,69,20,15,10,10,10,78,251,24,37379,2,Michigan ,4010000,730000,Right,10005,BarnerAJ_14687
Seahawks,TE,Elijah Arroyo,71,18,TE_VerticalThreat,,87,89,77,80,69,81,72,50,35,18,58,59,30,66,83,36,83,81,85,64,70,79,61,61,69,63,56,59,59,58,52,39,42,29,29,32,30,37,46,40,Long Stride Default,76,75,68,64,63,33,23,66,59,49,38,47,45,77,254,23,37716,1,Miami ,5760000,3040000,Left,10479,ArroyoElijah_15119
Seahawks,TE,Eric Saubert,67,81,TE_Possession,,82,82,75,72,69,78,75,20,26,22,63,61,30,68,85,10,89,80,83,68,62,73,70,69,68,66,60,63,61,60,51,13,10,20,19,32,36,20,12,15,Long Stride Loose,80,75,64,58,54,39,10,63,15,10,6,6,10,77,253,32,34463,9,Drake ,2450000,720000,Right,8717,SaubertEric_12711
Seahawks,TE,Nick Vannett,64,83,TE_Possession,,75,72,73,77,63,81,75,29,21,19,58,57,30,60,75,18,84,81,78,66,71,71,64,58,62,70,54,59,57,54,54,16,10,17,17,46,43,22,14,21,Long Stride Loose,74,77,64,62,57,35,17,65,15,10,6,6,10,78,261,33,34034,10,Ohio State ,1080000,0,Right,8246,VannettNick_17651
Seahawks,WILL,Tyrice Knight,75,48,OLB_RunStopper,,85,90,71,75,73,62,61,23,24,25,27,26,84,43,83,37,91,83,87,44,73,47,45,54,55,74,25,25,25,23,35,24,11,69,63,74,85,72,63,67,Default Stride Loose,52,52,31,24,25,85,49,41,13,13,10,13,19,73,233,25,36880,2,UTEP ,4010000,770000,Right,10145,KnightTyrice_14907
Seahawks,WILL,Drake Thomas,75,32,OLB_PassCoverage,,82,87,66,80,78,57,53,27,24,22,45,35,83,25,85,10,90,84,89,48,79,50,45,49,51,68,45,45,35,35,31,7,8,45,54,69,87,82,61,73,Default Stride High and Tight,50,49,23,13,6,81,46,16,15,11,10,6,7,71,228,26,36581,3,N.C. State ,5980000,2000000,Right,10448,ThomasDrake_23011
Seahawks,WILL,Chris Paul Jr,68,49,OLB_RunStopper,,85,91,68,82,68,53,62,23,21,18,45,45,79,39,86,10,86,87,87,43,74,50,43,47,48,71,45,45,45,45,22,22,11,57,63,67,81,66,58,65,Default,45,44,25,22,19,79,47,23,6,6,6,6,6,73,235,23,37564,1,Ole Miss ,880000,0,Right,10688,PaulJrChris_15271
Seahawks,WR,Jaxon Smith-Njigba,99,11,WR_DeepThreat,,93,95,63,96,98,97,72,29,16,11,50,31,24,81,89,70,87,94,82,45,94,93,61,76,86,48,27,24,24,22,31,18,16,10,10,25,27,17,16,14,Default,98,93,97,99,97,20,10,98,15,10,6,6,10,73,200,24,37301,3,Ohio State ,123510000,69520000,Right,2401,SmithNjigbaJaxon_22694
Seahawks,WR,Cooper Kupp,83,10,WR_Playmaker,,87,90,66,90,85,92,76,60,22,20,63,46,31,80,82,84,89,95,88,55,89,95,78,86,88,56,32,28,39,34,34,22,29,10,10,28,31,22,15,26,Default,86,87,84,85,81,26,10,85,42,36,31,37,41,74,208,33,34135,9,Eastern Wash. ,30470000,14470000,Right,8626,KuppCooper_12558
Seahawks,WR,Rashid Shaheed,79,22,WR_Playmaker,,95,95,61,90,75,85,70,28,19,17,36,33,25,77,87,89,85,86,76,41,91,86,35,76,87,31,14,9,16,15,16,22,11,15,14,23,32,17,25,30,Default Stride Loose,79,77,74,78,85,19,15,72,22,15,10,10,21,72,180,28,36038,4,Weber State ,28690000,14280000,Right,4928,ShaheedRashid_22666
Seahawks,WR,Tory Horton,75,15,WR_DeepThreat,,93,94,68,87,73,85,71,31,24,23,50,28,39,74,88,85,82,85,84,53,88,79,61,73,76,48,21,21,21,14,31,19,26,26,27,31,33,32,50,37,Default Stride Loose,79,78,77,76,76,31,24,75,27,19,12,28,16,75,196,23,37589,1,Colorado St. ,4050000,360000,Right,10594,HortonTory_15064
Seahawks,WR,Jake Bobo,69,19,WR_Physical,,85,86,62,80,73,85,74,31,17,18,49,31,33,72,88,32,91,88,91,55,77,82,61,65,70,45,28,24,21,19,27,22,19,11,11,25,33,15,10,10,Long Stride Default,85,84,74,72,70,28,22,69,15,10,6,6,10,76,207,28,36011,3,UCLA ,3250000,2170000,Right,1628,BoboJake_22821
Seahawks,WR,Emmanuel Henderson Jr.,67,84,WR_Playmaker,,91,92,63,85,57,76,70,36,30,29,50,30,35,75,84,80,90,84,87,52,83,81,63,72,79,42,29,33,26,16,36,24,25,21,23,36,38,32,28,34,Long Stride Default,77,78,67,68,69,41,34,69,25,20,18,21,19,73,185,22,37915,0,Kansas ,4370000,240000,Right,11299,HendersonJrEmmanuel_16199
Seahawks,WR,Ricky White III,67,86,WR_DeepThreat,,89,91,65,79,70,78,72,20,25,21,50,24,46,72,86,77,89,87,87,50,77,80,50,72,75,47,18,18,21,13,33,30,21,26,30,34,42,42,55,53,Default Stride Loose,81,80,71,69,69,35,28,72,14,21,26,23,9,73,181,24,37293,1,UNLV ,880000,0,Right,10778,WhiteIIIRicky_15086
Seahawks,WR,Cody White,64,82,WR_Slot,,83,84,69,75,72,80,69,30,22,16,49,40,37,67,85,65,88,82,79,48,69,74,56,69,73,48,31,28,27,25,33,23,19,22,21,31,35,24,22,24,Default,77,80,71,73,70,36,34,68,15,10,10,15,15,75,227,27,36127,6,Michigan St. ,1140000,0,Right,662,WhiteCody_20933
Steelers,C,Zach Frazier,85,54,C_Agile,,64,69,88,56,89,30,30,22,22,14,88,87,31,9,71,10,88,91,97,30,54,17,22,10,10,86,86,89,86,87,92,5,15,15,12,23,27,32,8,9,Default Stride Awkward,11,13,10,9,5,33,8,12,7,6,5,6,5,75,310,25,37132,2,West Virginia ,5220000,2290000,Right,10078,FrazierZach_14706
Steelers,C,Greg Crippen,58,61,C_Power,,58,75,82,55,58,32,30,10,14,12,68,71,40,14,70,10,86,84,82,28,57,19,16,10,10,74,68,70,70,69,71,11,10,28,21,33,29,28,9,12,Default Stride Awkward,14,16,11,5,5,37,10,12,6,6,6,6,6,76,309,24,37304,0,Michigan ,3090000,20000,Right,11454,CrippenGreg_10213
Steelers,C,Ryan McCollum,54,62,C_Agile,,61,59,80,60,60,30,29,12,16,13,65,64,37,16,73,10,86,82,79,33,53,17,23,10,11,72,63,67,62,66,67,11,13,10,10,25,30,11,11,11,Default Stride Awkward,15,15,15,5,5,33,10,15,6,6,6,6,6,77,300,28,35858,5,Texas AM ,1140000,180000,Right,2099,McCollumRyan_21841
Steelers,CB,Jamel Dean,86,35,CB_MantoMan,,91,90,66,84,89,71,59,14,33,28,35,35,76,53,90,65,85,91,88,42,84,71,46,66,71,54,35,35,35,35,19,13,13,30,39,52,78,87,86,85,Default,68,59,34,25,22,68,88,26,6,6,6,6,6,73,206,29,35353,7,Auburn ,20750000,16000000,Right,9435,DeanJamel_20703
Steelers,CB,Joey Porter,85,24,CB_MantoMan,,90,94,67,89,86,60,60,26,15,12,35,35,65,66,89,56,92,90,91,52,84,69,55,63,71,53,35,35,35,35,11,10,11,40,33,58,77,84,86,80,Long Stride Loose,62,54,29,22,15,78,90,22,15,11,10,6,6,74,193,26,36733,3,Penn State ,7470000,3970000,Right,2358,PorterJrJoey_22706
Steelers,CB,Asante Samuel Jr,76,22,CB_Zone,,91,93,54,91,72,74,54,43,25,25,35,35,49,42,84,54,90,94,82,33,90,64,30,64,68,43,35,35,35,35,10,16,16,29,36,44,75,73,78,83,Short Stride Loose,69,61,23,13,10,52,66,20,29,24,18,15,22,70,180,26,36436,5,Florida State ,1210000,2780000,Right,1289,SamuelJrAsante_21459
Steelers,CB,Brandin Echols,75,26,CB_Zone,,91,93,52,87,74,63,62,32,21,16,35,35,64,45,95,65,87,90,85,33,87,68,32,64,74,39,35,35,35,35,14,31,13,29,38,43,66,73,71,75,Default Stride Loose,56,52,45,40,37,47,75,33,19,14,12,23,21,70,175,28,35719,5,Kentucky ,4170000,1830000,Right,1358,EcholsBrandin_21786
Steelers,CB,Daylen Everette,72,23,CB_Zone,,93,93,63,88,72,64,61,25,18,16,35,35,62,53,89,51,87,85,87,34,87,64,35,66,69,51,35,35,35,35,16,17,10,36,35,53,74,71,65,72,Default Stride Loose,63,62,41,36,31,63,68,37,6,6,6,6,6,73,196,22,38113,0,Georgia ,5400000,1440000,Right,11306,EveretteDaylen_16170
Steelers,CB,Donte Kent,68,34,CB_MantoMan,,93,93,56,79,61,65,53,20,20,15,26,35,62,49,91,79,89,92,91,30,81,75,36,67,75,37,25,35,25,35,20,18,30,23,30,47,72,62,69,69,Default,60,49,30,28,27,49,68,30,24,7,17,28,21,70,187,24,37162,1,Central Michigan ,3720000,120000,Right,10928,KentDonte_14995
Steelers,CB,D'Shawn Jamison,63,38,CB_MantoMan,,89,91,55,91,61,68,59,30,10,9,35,30,48,75,80,80,87,84,75,29,85,79,31,75,83,39,35,35,25,25,15,11,13,25,35,38,67,56,67,63,Short Stride Loose,66,61,27,17,12,53,59,15,18,14,13,11,13,69,186,27,36315,3,Texas ,1070000,0,Right,10920,JamisonDShawn_23088
Steelers,CB,Tamon Lynum,62,42,CB_MantoMan,,89,89,55,74,61,67,61,21,16,14,35,35,50,58,77,48,86,85,83,36,84,57,36,68,68,67,35,35,35,35,15,16,10,32,38,47,68,57,66,64,Long Stride Loose,62,60,21,18,15,60,65,33,6,6,6,6,6,74,185,24,37369,0,Pittsburgh ,3110000,0,Right,0,LynumTamon_10229
Steelers,DT,Cam Heyward,95,97,DT_NoseTackle,,75,73,94,67,96,48,39,21,12,11,45,45,95,11,74,10,92,94,95,36,58,29,46,10,10,94,45,45,45,45,17,12,18,88,74,96,89,97,22,32,Long Stride Loose,22,10,10,3,2,92,10,12,6,6,6,6,6,77,295,37,32634,15,Ohio State ,9300000,27840000,Right,4384,HeywardCameron_10698
Steelers,DT,Sebastian Joseph-Day,78,69,DT_NoseTackle,,73,77,86,67,77,21,24,10,8,6,45,45,87,16,77,10,89,79,88,20,59,20,26,17,24,84,45,45,45,45,23,12,14,75,57,82,79,80,20,26,Default Stride Awkward,19,20,15,7,3,76,10,15,6,6,6,6,6,76,310,31,34779,8,Rutgers ,6000000,5000000,Right,9827,JosephSebastian_13466
Steelers,DT,Derrick Harmon,77,99,DT_NoseTackle,,74,76,93,76,79,27,35,27,33,18,45,45,74,27,77,25,94,85,95,41,66,29,38,24,25,87,45,45,45,45,25,18,12,79,68,80,78,80,14,18,Long Stride Awkward,18,18,16,13,10,81,16,20,15,10,7,15,21,77,313,23,37836,1,Oregon ,4620000,13330000,Right,10574,HarmonDerrick_15239
Steelers,DT,Keeanu Benton,76,95,DT_PowerRusher,,70,75,89,69,79,46,38,19,13,10,45,40,84,10,73,10,92,82,88,35,59,25,41,22,25,87,45,45,40,40,41,14,15,81,67,76,77,78,15,21,Default Stride Awkward,36,32,15,7,6,84,10,15,6,6,6,6,6,76,309,25,37059,3,Wisconsin ,4980000,2330000,Right,8199,BentonKeeanu_22934
Steelers,DT,Dean Lowry,71,98,DT_NoseTackle,,75,75,86,69,71,48,47,22,21,19,45,45,86,16,79,9,94,82,89,33,55,36,36,27,32,81,44,45,45,44,18,12,15,73,61,72,77,69,23,29,Long Stride Default,33,37,13,6,3,79,22,17,6,6,6,6,6,78,296,32,34494,10,Northwestern ,1080000,0,Right,8119,LowryDean_17731
Steelers,DT,Logan Lee,70,91,DT_NoseTackle,,71,73,83,78,70,40,38,23,16,10,45,45,81,20,77,10,90,84,88,32,69,26,30,14,19,81,45,45,45,45,18,12,10,73,68,75,79,68,17,26,Default Stride Awkward,23,24,12,7,3,81,21,13,6,6,6,6,6,77,286,26,36689,2,Iowa ,3570000,210000,Right,10154,LeeLogan_1097
Steelers,DT,Yahya Black,68,94,DT_NoseTackle,,60,66,87,63,68,22,37,15,22,21,45,45,79,22,65,27,87,82,87,30,55,30,37,16,21,83,45,45,45,45,25,14,14,70,62,75,75,68,9,14,Long Stride Awkward,18,18,16,13,10,80,12,12,11,10,8,12,15,78,336,24,37367,1,Iowa ,4190000,360000,Right,10492,BlackYahya_15225
Steelers,DT,Gabe Rubio,67,96,DT_NoseTackle,,64,65,86,64,65,48,39,24,13,17,45,45,81,17,66,10,86,75,86,28,52,29,36,32,26,85,45,45,45,45,25,12,10,71,63,75,76,62,23,26,Long Stride Awkward,31,41,15,13,2,79,17,20,6,6,6,6,6,77,321,23,37811,0,Notre Dame ,4370000,240000,Right,11350,RubioGabe_10198
Steelers,DT,Kevin Jobity Jr.,66,92,DT_NoseTackle,,71,81,82,65,63,34,35,21,16,14,45,45,79,18,78,10,87,74,80,45,59,22,36,25,25,84,45,45,45,45,27,12,10,69,61,73,73,62,15,17,Default Stride Awkward,26,27,15,6,3,76,15,13,6,6,6,6,6,76,300,22,37900,0,Syracuse ,3070000,40000,Right,11456,JobityJrKevin_10224
Steelers,DT,Esezi Otomewo,65,93,DT_NoseTackle,,76,80,81,62,67,25,29,17,25,24,45,45,74,24,69,10,91,72,81,28,48,22,35,20,26,85,45,45,45,45,45,15,6,69,57,76,70,65,18,24,Long Stride Awkward,18,20,12,10,8,76,15,12,6,6,6,6,6,77,282,27,36228,4,Minnesota ,1560000,180000,Right,1871,OtomewoEsezi_22182
Steelers,FS,Jalen Ramsey,90,5,S_Hybrid,,93,92,71,89,87,83,71,27,18,17,34,21,78,68,94,80,90,94,90,42,88,72,57,69,78,65,33,34,33,34,22,34,17,35,41,70,79,85,87,85,Short Stride Default,72,55,36,24,12,82,98,27,33,26,21,16,24,73,208,31,34631,10,Florida State ,43150000,29140000,Right,8185,RamseyJalen_17538
Steelers,FS,Rayshawn Jenkins,77,31,S_RunSupport,,88,86,72,80,77,78,65,30,20,15,35,35,76,46,88,65,87,92,87,43,81,66,38,62,71,61,35,35,35,35,15,17,12,49,37,69,82,74,70,74,Default Stride Loose,66,64,28,18,13,90,62,22,18,15,10,15,23,73,220,32,34359,9,Miami ,2100000,0,Right,8601,JenkinsRayshawn_12690
Steelers,FS,Sebastian Castro,62,49,S_Zone,,86,90,59,80,60,64,64,34,19,18,35,35,63,53,78,54,88,88,87,47,81,63,46,56,64,54,35,35,35,35,25,27,26,31,34,48,71,58,64,68,Default Stride Loose,59,55,27,18,19,75,63,27,25,22,19,19,25,71,203,25,36813,1,Iowa ,1010000,0,Right,10518,CastroSebastian_15340
Steelers,HB,Rico Dowdle,84,13,HB_ElusiveBack,,89,90,75,86,85,68,93,39,25,23,49,49,36,87,87,78,84,84,84,83,88,89,74,81,91,51,39,37,39,35,38,28,22,20,20,28,40,20,15,20,Default Stride Loose,54,44,63,57,56,20,20,55,36,30,26,15,30,72,215,28,35960,6,South Carolina ,7250000,5000000,Right,259,DowdleRico_21039
Steelers,HB,Jaylen Warren,83,30,HB_ElusiveBack,,90,94,75,80,87,71,95,27,21,20,50,57,34,88,74,66,88,83,86,78,83,87,75,82,87,52,37,37,28,29,48,24,17,11,12,26,34,20,14,19,Short Stride High and Tight,59,63,61,58,56,23,16,59,24,21,18,15,19,68,215,27,36100,4,Oklahoma St. ,8750000,8500000,Right,2012,WarrenJaylen_22471
Steelers,HB,Kaleb Johnson,74,20,HB_ElusiveBack,,88,90,76,92,65,66,89,24,32,17,38,51,38,83,72,75,89,82,91,83,90,83,81,74,79,39,35,33,45,44,34,18,19,32,34,34,37,36,33,29,Default,54,57,58,50,44,32,25,45,10,13,9,15,20,73,224,23,37847,1,Iowa ,5070000,1250000,Right,10612,JohnsonKaleb_15046
Steelers,HB,Eli Heidenreich,69,29,HB_ElusiveBack,,91,93,69,90,49,73,91,61,36,31,47,47,42,76,86,66,93,90,94,67,85,81,63,74,80,47,39,40,30,28,47,32,31,34,33,40,49,38,31,38,Default Stride High and Tight,67,67,69,62,55,42,37,57,37,30,25,26,35,72,198,23,37830,0,Navy ,4370000,120000,Right,11307,HeidenreichEli_1873
Steelers,HB,Travis Homer,68,21,HB_ElusiveBack,,90,92,62,81,73,69,84,25,19,14,34,55,35,74,90,73,90,83,82,72,82,76,65,71,81,46,25,24,41,36,37,23,11,10,10,38,39,20,15,20,Default Stride High and Tight,50,53,60,52,45,32,17,53,21,15,12,13,15,70,202,28,36014,7,Miami ,1300000,0,Right,9507,HomerTravis_20640
Steelers,HB,Lew Nichols,63,35,HB_ElusiveBack,,85,92,68,81,65,64,86,32,12,11,40,45,32,69,88,56,90,85,89,79,83,80,79,67,74,46,40,40,46,44,34,26,11,10,10,25,37,12,19,21,Default Stride Loose,65,60,54,46,40,39,18,44,22,20,18,15,14,70,220,25,37119,3,Central Michigan ,880000,0,Right,6054,NicholsIIILew_23278
Steelers,K,Chris Boswell,86,9,KP_Accurate,,72,71,44,62,74,29,45,29,96,95,24,16,35,12,65,10,89,84,49,15,52,10,10,10,10,10,10,10,10,10,10,12,20,10,10,10,10,10,12,12,Default,12,10,10,10,10,15,10,12,37,33,27,10,10,74,185,35,33313,12,Rice ,17910000,14800000,Right,6353,BoswellChris_2262
Steelers,LEDG,T.J. Watt,93,90,DE_RunStopper,,83,86,86,84,98,72,53,25,57,50,45,45,91,23,88,6,91,88,95,52,70,49,54,37,46,79,45,45,45,45,16,12,16,86,91,91,93,98,59,65,Long Stride Loose,57,52,24,14,7,87,43,22,6,6,6,6,6,76,252,31,34618,9,Wisconsin ,89050000,64360000,Right,8770,WattTJ_12562
Steelers,LEDG,Jack Sawyer,72,33,DE_PowerRusher,,80,86,77,71,76,49,50,17,32,25,45,45,80,33,82,33,92,83,90,33,63,38,35,30,33,80,45,45,45,45,28,12,12,74,65,77,84,74,37,48,Long Stride Loose,44,37,15,10,5,83,33,12,11,10,8,10,15,76,260,24,37382,1,Ohio State ,4190000,930000,Right,10723,SawyerJack_15172
Steelers,LEDG,Jacoby Windmon,64,53,DE_PowerRusher,,84,89,70,73,58,57,50,26,16,12,45,45,82,22,76,10,89,82,86,38,71,33,46,23,30,70,45,45,45,45,16,12,10,66,60,67,83,55,62,68,Default Stride Loose,33,30,18,9,5,78,50,12,6,6,6,6,6,73,250,25,37123,2,Michigan St. ,1010000,0,Right,10991,WindmonJacoby_14899
Steelers,LG,Mason McCormick,77,66,G_Power,,70,79,90,61,74,26,20,28,19,19,80,80,37,10,85,10,91,90,87,33,61,24,36,25,30,84,81,79,82,77,79,12,12,30,20,35,32,24,10,10,Default Stride Awkward,15,15,10,7,5,35,10,11,9,7,6,8,6,77,315,26,36671,2,S. Dakota St. ,4010000,770000,Right,10170,McCormickMason_1083
Steelers,LG,Gennings Dunker,72,73,G_Power,,66,67,89,65,75,25,25,14,16,25,75,77,37,10,79,10,89,86,86,25,60,13,18,10,10,80,74,72,77,75,82,13,11,10,10,24,26,28,10,12,Long Stride Awkward,29,17,15,5,5,27,10,13,6,6,6,6,6,77,319,23,37749,0,Iowa ,5360000,1320000,Right,11305,DunkerGennings_16305
Steelers,LS,Christian Kuntz,62,46,LS_Power,,79,85,76,78,50,61,44,25,20,20,45,45,76,40,78,15,90,77,85,45,75,50,46,45,49,65,45,45,45,45,25,12,10,58,53,62,76,51,39,49,Default Stride Loose,42,46,29,24,22,80,45,16,15,6,6,6,6,73,228,32,34437,6,Duquesne ,3430000,310000,Right,968,KuntzChristian_13643
Steelers,LT,Troy Fautanu,77,76,OT_Power,,72,79,87,70,78,35,35,13,37,32,79,81,39,20,79,10,93,87,88,40,57,30,39,15,15,87,81,80,81,80,83,8,7,44,33,47,27,23,9,11,Default Stride Awkward,33,33,25,22,21,41,13,25,8,6,5,8,7,76,317,25,36810,2,Washington ,4960000,9790000,Right,10070,FautanuTroy_14700
Steelers,LT,Max Iheanachor,75,71,OT_Power,,75,77,88,64,78,28,24,14,10,12,76,79,26,18,75,10,88,86,86,24,52,12,13,10,10,83,77,77,80,74,80,12,12,10,10,24,21,22,11,16,Long Stride Awkward,17,17,16,5,5,46,10,18,6,6,6,6,6,78,321,22,37913,0,Arizona St. ,9160000,11480000,Right,11308,IheanachorMax_16232
Steelers,LT,Broderick Jones,71,77,OT_Agile,,73,83,86,76,74,34,35,24,14,16,74,74,54,15,74,10,91,88,86,15,59,10,10,10,10,86,72,76,73,75,84,12,11,58,43,55,61,57,12,15,Long Stride Awkward,26,24,15,9,5,66,10,15,6,6,6,6,6,77,311,25,37027,3,Georgia ,23500000,12170000,Right,2243,JonesBroderick_22849
Steelers,MIKE,Patrick Queen,80,6,MLB_RunStopper,,87,88,73,85,87,71,73,27,20,20,45,45,86,52,84,15,92,92,90,64,77,71,52,60,72,78,45,45,45,45,23,12,13,59,67,73,89,86,58,63,Default Stride High and Tight,55,50,55,48,37,91,53,38,6,6,6,6,6,72,237,27,36385,6,LSU ,20240000,20750000,Right,538,QueenPatrick_20999
Steelers,MIKE,Malik Harrison,73,39,MLB_RunStopper,,85,85,75,83,75,58,55,47,55,46,45,45,83,36,86,33,87,82,79,50,72,44,48,47,55,79,45,45,45,45,14,40,36,71,61,74,83,74,56,65,Long Stride Loose,48,42,26,21,16,83,55,20,34,27,22,21,45,75,247,28,35859,6,Ohio State ,5920000,4080000,Right,332,HarrisonMalik_21145
Steelers,MIKE,Carson Bruener,64,44,MLB_PassCoverage,,86,90,67,81,63,48,61,25,21,18,45,45,76,40,81,10,88,87,88,43,73,49,44,46,49,68,45,45,45,45,22,28,15,44,46,58,80,62,59,65,Default,47,42,24,21,18,74,47,22,21,18,15,12,26,73,227,25,37047,1,Washington ,4190000,120000,Right,10505,BruenerCarson_15257
Steelers,P,Cameron Johnston,72,19,KP_Power,,75,72,48,60,57,30,25,28,91,76,20,20,35,20,55,10,89,87,83,15,52,21,15,10,10,23,23,23,24,24,23,19,14,10,10,26,25,10,21,29,Default Stride Awkward,12,10,10,10,10,12,10,12,15,15,15,10,18,71,194,34,33658,8,Ohio State ,1300000,0,Right,8608,JohnstonCameron_12823
Steelers,QB,Aaron Rodgers,79,8,QB_FieldGeneral,,77,75,59,74,80,47,64,94,15,18,23,12,19,59,74,10,89,95,98,29,71,76,23,53,48,29,18,18,12,12,22,74,81,10,10,19,24,25,13,19,Default,15,15,15,14,12,12,10,15,90,82,79,92,84,74,223,42,30652,21,California ,22000000,500000,Right,6299,RodgersAaron_26668
Steelers,QB,Drew Allar,68,16,QB_StrongArm,,80,85,67,77,70,53,64,90,36,35,20,15,26,73,79,34,83,92,90,65,71,81,49,57,61,20,10,10,15,15,22,78,74,31,23,23,24,68,21,23,Long Stride Default,30,30,37,27,28,24,19,17,85,79,75,80,70,77,228,22,38054,0,Penn State ,5320000,1760000,Right,11303,AllarDrew_16211
Steelers,QB,Mason Rudolph,66,2,QB_FieldGeneral,,73,75,66,66,69,40,66,86,20,16,17,14,31,46,71,14,91,67,87,47,65,64,44,40,49,24,13,10,13,10,20,64,78,10,10,22,32,20,10,16,Long Stride High and Tight,20,24,24,19,15,17,10,18,85,80,75,77,71,77,235,31,34897,8,Oklahoma St. ,4250000,3250000,Right,9044,RudolphMason_13088
Steelers,QB,Will Howard,64,18,QB_FieldGeneral,,81,83,68,78,64,42,63,86,21,23,25,27,41,53,72,32,90,86,92,38,76,66,31,46,50,30,35,33,37,34,29,60,76,42,39,39,47,37,21,21,Default,19,20,20,18,16,42,16,26,82,77,78,80,81,76,236,24,37158,1,Ohio State ,3990000,240000,Right,10595,HowardWill_14785
Steelers,REDG,Alex Highsmith,87,56,DE_SmallerSpeedRusher,,84,86,85,81,88,56,46,24,14,10,45,45,88,16,81,10,92,85,88,32,73,31,32,27,32,83,45,45,45,45,12,12,10,78,89,86,89,87,55,63,Long Stride Loose,27,24,10,5,5,80,45,14,6,6,6,6,6,76,242,29,35649,6,Charlotte ,45130000,25800000,Right,352,HighsmithAlex_21234
Steelers,REDG,Nick Herbig,78,51,DE_PowerRusher,,84,90,74,77,81,43,42,25,20,17,40,35,80,30,82,10,92,78,87,40,76,45,33,45,50,67,40,40,35,35,35,17,13,84,77,75,83,78,48,62,Default Stride High and Tight,41,35,22,16,11,81,37,21,10,8,6,7,8,74,240,24,37216,3,Wisconsin ,63790000,40020000,Right,2204,HerbigNick_22982
Steelers,RG,Brock Hoffman,69,67,G_Power,,60,71,81,60,74,21,35,22,14,10,73,75,32,5,70,10,92,75,77,15,57,10,10,10,10,81,71,75,77,72,82,13,5,35,25,29,34,31,9,9,Default Stride Awkward,12,10,10,5,5,34,10,12,7,6,5,5,6,76,302,27,36343,4,Virginia Tech ,1750000,750000,Right,3322,HoffmanBrock_22426
Steelers,RG,Spencer Anderson,67,74,G_Power,,67,70,88,63,73,21,24,26,15,14,68,74,35,21,75,10,91,81,83,26,50,22,22,10,14,82,65,71,77,71,71,12,14,27,10,24,15,26,12,12,Long Stride Default,22,20,12,5,5,37,10,12,8,7,6,6,8,77,305,26,36684,3,Maryland ,3830000,50000,Right,2757,AndersonSpencer_22891
Steelers,RT,Jack Driscoll,65,68,OT_Agile,,70,73,83,61,76,36,29,25,22,20,70,68,36,17,73,10,84,85,92,37,48,28,26,15,19,79,68,72,66,70,84,12,14,33,27,29,30,26,12,15,Long Stride Awkward,25,29,26,16,8,42,10,22,6,6,6,6,6,77,312,29,35521,6,Auburn ,1210000,180000,Right,261,DriscollJack_21177
