cohort,name,pos,team,appearance,skin_source,skin_agreement,hair_source,band
draft_1982,Rich Karlis,K,Rookie,Head1a Eyes1e Hair2k Beard2a Eyebrows2a Nose1d Mouth1a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Perry Tuttle,WR,Rookie,Head5a Eyes1c Hair5l Beard5a Eyebrows5a Nose5b Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Jim Romano,C,Rookie,Head1a Eyes1b Hair3a Beard3g Eyebrows3b Nose1a Mouth1a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,William Judson,CB,Rookie,Head5b Eyes1d Hair3g Beard3g Eyebrows3a Nose5b Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Darrin Nelson,RB,Rookie,Head5a Eyes1c Hair1b Beard1g Eyebrows1a Nose5a Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Ron Spears,DT,Rookie,Head5b Eyes1a Hair3a Beard3f1 Eyebrows3a Nose5a Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Maury Buford,P,Rookie,Head1b Eyes1b Hair3j Beard3e Eyebrows3b Nose1a Mouth1a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Chip Banks,OLB,Rookie,Head5a Eyes1b Hair1f Beard1d Eyebrows1b Nose5d Mouth5a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Phil Pozderac,OT,Rookie,Head1b Eyes1b Hair1h Beard1d Eyebrows1a Nose1d Mouth1a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Mike Whitwell,S,Rookie,Head5a Eyes1e Hair1h Beard1f1 Eyebrows1b Nose5a Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Jim McMahon,QB,Rookie,Head2b Eyes1d Hair2g Beard2g Eyebrows2a Nose2b Mouth2b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Mike Reilly,MLB,Rookie,Head5a Eyes1c Hair5a Beard5f1 Eyebrows5a Nose5a Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Charlie Brown,WR,Rookie,Head5b Eyes1d Hair1m Beard1g Eyebrows1b Nose5b Mouth5b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Butch Woolfolk,RB,Rookie,Head4a Eyes1e Hair3l Beard3g Eyebrows3b Nose4d Mouth4a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Brad Edelman,OG,Rookie,Head1a Eyes1e Hair1d Beard1g Eyebrows1b Nose1d Mouth1a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Bobby Watkins,CB,Rookie,Head5a Eyes1e Hair1n Beard1g Eyebrows1b Nose5a Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Jerry Bell,TE,Rookie,Head5a Eyes1d Hair3k Beard3f1 Eyebrows3b Nose5c Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Jeff Bryant,DT,Rookie,Head5b Eyes1e Hair5j Beard5d Eyebrows5b Nose5a Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Rodney Tate,RB,Rookie,Head4a Eyes1b Hair3e Beard3b Eyebrows3a Nose4c Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Ron Ferrari,OLB,Rookie,Head5a Eyes1d Hair5d Beard5b Eyebrows5b Nose5a Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,John Tautolo,OT,Rookie,Head4a Eyes1b Hair3a Beard3a Eyebrows3b Nose4d Mouth4a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Leo Wisniewski,DE,Rookie,Head3a Eyes1c Hair3i Beard3c Eyebrows3a Nose3a Mouth3a Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1982,Bobby Duckworth,WR,Rookie,Head5b Eyes1d Hair1f Beard1d Eyebrows1b Nose5c Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Monty Hunter,S,Rookie,Head5a Eyes1a Hair3d Beard3f2 Eyebrows3b Nose5b Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Melvin Carver,RB,Rookie,Head5b Eyes1e Hair2e Beard2a Eyebrows2a Nose5c Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Dana McLemore,CB,Rookie,Head5b Eyes1e Hair2h Beard2g Eyebrows2a Nose5c Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Bob Crable,MLB,Rookie,Head1a Eyes1c Hair3l Beard3c Eyebrows3b Nose1c Mouth1a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Booker Reese,DT,Rookie,Head4a Eyes1d Hair3k Beard3f1 Eyebrows3a Nose4a Mouth4b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Gary Anderson,K,Rookie,Head1a Eyes1a Hair3b Beard3g Eyebrows3a Nose1b Mouth1b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Ben Utt,OG,Rookie,Head2b Eyes1a Hair1l Beard1b Eyebrows1a Nose2a Mouth2b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Anthony Hancock,WR,Rookie,Head5a Eyes1e Hair1d Beard1b Eyebrows1a Nose5a Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Sammy Winder,RB,Rookie,Head5a Eyes1a Hair1k Beard1g Eyebrows1a Nose5b Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Johnie Cooks,OLB,Rookie,Head4a Eyes1c Hair1i Beard1f2 Eyebrows1b Nose4c Mouth4a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Ralph Williams,OT,Rookie,Head4a Eyes1e Hair1k Beard1d Eyebrows1a Nose4c Mouth4b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Clint Didier,TE,Rookie,Head4a Eyes1c Hair1h Beard1g Eyebrows1a Nose4a Mouth4b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,George Lilja,C,Rookie,Head1a Eyes1b Hair1h Beard1g Eyebrows1a Nose1d Mouth1b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Vernon Dean,CB,Rookie,Head5a Eyes1b Hair1n Beard1g Eyebrows1b Nose5a Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Benny Perrin,S,Rookie,Head5a Eyes1b Hair1e Beard1d Eyebrows1b Nose5d Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Calvin Thomas,RB,Rookie,Head5b Eyes1a Hair1e Beard1e Eyebrows1a Nose5b Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Henry Waechter,DT,Rookie,Head4a Eyes1c Hair5j Beard5d Eyebrows5a Nose4d Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,George Farmer,WR,Rookie,Head5b Eyes1e Hair3k Beard3f1 Eyebrows3b Nose5c Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Tom Cousineau,MLB,Rookie,Head4a Eyes1c Hair1d Beard1f2 Eyebrows1a Nose4d Mouth4b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Harvey Armstrong,DE,Rookie,Head5a Eyes1e Hair1h Beard1e Eyebrows1a Nose5a Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Case deBruijn,P,Rookie,Head1b Eyes1d Hair1a Beard1d Eyebrows1a Nose1a Mouth1b Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Bryan Hinkle,OLB,Rookie,Head5a Eyes1e Hair1a Beard1e Eyebrows1b Nose5a Mouth5b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Tootie Robbins,OT,Rookie,Head4a Eyes1e Hair1p Beard1g Eyebrows1a Nose4a Mouth4a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Dwayne Crutchfield,RB,Rookie,Head5a Eyes1e Hair5a Beard5b Eyebrows5a Nose5b Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Sean Farrell,OG,Rookie,Head3a Eyes1b Hair2h Beard2g Eyebrows2a Nose3b Mouth3b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Rod Hill,CB,Rookie,Head5a Eyes1a Hair1f Beard1b Eyebrows1a Nose5a Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Bernard Henry,WR,Rookie,Head5a Eyes1a Hair1e Beard1f1 Eyebrows1a Nose5a Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,John Cannon,DT,Rookie,Head1a Eyes1d Hair5h Beard5f2 Eyebrows5b Nose1c Mouth1a Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1982,Clay Brown,TE,Rookie,Head3b Eyes1a Hair4b Beard4d Eyebrows4b Nose3a Mouth3b Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1982,Dennis Gentry,RB,Rookie,Head5a Eyes1c Hair3l Beard3f1 Eyebrows3a Nose5c Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Sam Washington,S,Rookie,Head4a Eyes1d Hair2k Beard2f1 Eyebrows2a Nose4b Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Mike Pagel,QB,Rookie,Head3a Eyes1e Hair2g Beard2g Eyebrows2b Nose3c Mouth3b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Florian Kempf,K,Rookie,Head2a Eyes1b Hair4g Beard4e Eyebrows4b Nose2c Mouth2a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Calvin Daniels,MLB,Rookie,Head5b Eyes1e Hair4i Beard4g Eyebrows4b Nose5d Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Bruce Schultz,OLB,Rookie,Head3a Eyes1c Hair1a Beard1d Eyebrows1b Nose3d Mouth3a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Rich Baldinger,OT,Rookie,Head2a Eyes1d Hair1d Beard1d Eyebrows1b Nose2b Mouth2b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,James Davis,CB,Rookie,Head5b Eyes1e Hair4j Beard4c Eyebrows4a Nose5d Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Kenny Duckett,WR,Rookie,Head4a Eyes1c Hair1h Beard1g Eyebrows1a Nose4b Mouth4b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Booker Moore,RB,Rookie,Head5b Eyes1d Hair1s Beard1d Eyebrows1a Nose5d Mouth5a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Todd Liebenstein,DT,Rookie,Head1b Eyes1b Hair3a Beard3a Eyebrows3a Nose1c Mouth1b Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1982,Mike Munchak,OG,Rookie,Head1b Eyes1d Hair5b Beard5b Eyebrows5b Nose1a Mouth1a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Jeff Stover,DE,Rookie,Head3a Eyes1c Hair5g Beard5f2 Eyebrows5a Nose3a Mouth3b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Les Studdard,C,Rookie,Head5a Eyes1d Hair2j Beard2g Eyebrows2a Nose5b Mouth5b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Robert Alexander,RB,Rookie,Head4a Eyes1b Hair3c Beard3d Eyebrows3a Nose4a Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Durwood Roquemore,S,Rookie,Head5a Eyes1d Hair5i Beard5e Eyebrows5a Nose5b Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Tony Woodruff,WR,Rookie,Head4a Eyes1d Hair2b Beard2b Eyebrows2a Nose4c Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Danny Wagoner,CB,Rookie,Head3a Eyes1c Hair1e Beard1a Eyebrows1b Nose3c Mouth3a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Rob Rubick,TE,Rookie,Head5a Eyes1b Hair1s Beard1b Eyebrows1b Nose5b Mouth5a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Ed Judie,OLB,Rookie,Head4a Eyes1c Hair3d Beard3f2 Eyebrows3a Nose4a Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Luis Sharpe,OT,Rookie,Head5a Eyes1b Hair1e Beard1c Eyebrows1b Nose5d Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Vince Heflin,RB,Rookie,Head3a Eyes1b Hair4b Beard4f2 Eyebrows4a Nose3a Mouth3b Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Scott Nicolas,MLB,Rookie,Head1a Eyes1d Hair1b Beard1g Eyebrows1b Nose1a Mouth1b Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1982,Martin Moss,DT,Rookie,Head5b Eyes1d Hair2k Beard2a Eyebrows2b Nose5d Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Floyd Eddings,WR,Rookie,Head5b Eyes1b Hair2l Beard2b Eyebrows2a Nose5d Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Rohn Stark,P,Rookie,Head1a Eyes1e Hair5c Beard5e Eyebrows5a Nose1d Mouth1a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Donnie Craft,RB,Rookie,Head5b Eyes1e Hair4e Beard4a Eyebrows4a Nose5b Mouth5b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Don Greco,OG,Rookie,Head4a Eyes1b Hair1r2 Beard1d Eyebrows1b Nose4a Mouth4b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,James Burroughs,CB,Rookie,Head4a Eyes1a Hair1n Beard1f2 Eyebrows1a Nose4c Mouth4a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Ken McAlister,S,Rookie,Head4a Eyes1b Hair2e Beard2e Eyebrows2a Nose4b Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Morten Andersen,K,Rookie,Head1b Eyes1e Hair3e Beard3e Eyebrows3b Nose1c Mouth1b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Jimmy Williams,OLB,Rookie,Head5a Eyes1c Hair1j Beard1g Eyebrows1a Nose5b Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Emil Boures,OT,Rookie,Head5a Eyes1d Hair5j Beard5f1 Eyebrows5b Nose5d Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Glen Collins,DT,Rookie,Head4b Eyes1b Hair2a Beard2g Eyebrows2a Nose4c Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Rick Ackerman,DE,Rookie,Head4b Eyes1b Hair3i Beard3b Eyebrows3a Nose4d Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Marvin Lewis,RB,Rookie,Head5a Eyes1b Hair4e Beard4d Eyebrows4a Nose5a Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Renaldo Nehemiah,WR,Rookie,Head5b Eyes1d Hair5b Beard5f2 Eyebrows5b Nose5b Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Eddie McGill,TE,Rookie,Head4a Eyes1c Hair5f Beard5e Eyebrows5a Nose4c Mouth4a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Eugene Marve,MLB,Rookie,Head5b Eyes1b Hair1h Beard1e Eyebrows1b Nose5a Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Rodney Lewis,CB,Rookie,Head5b Eyes1d Hair4h Beard4d Eyebrows4b Nose5c Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Joe Morris,RB,Rookie,Head5a Eyes1b Hair1r2 Beard1g Eyebrows1a Nose5b Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Robert Abraham,OLB,Rookie,Head4a Eyes1d Hair3c Beard3a Eyebrows3a Nose4c Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Paul Lankford,S,Rookie,Head4a Eyes1a Hair3k Beard3c Eyebrows3a Nose4b Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Chuck Ehin,DT,Rookie,Head4a Eyes1d Hair1a Beard1b Eyebrows1b Nose4c Mouth4b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Clint Sampson,WR,Rookie,Head5a Eyes1c Hair1f Beard1d Eyebrows1b Nose5c Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Brian Baldinger,OG,Rookie,Head2a Eyes1a Hair1r2 Beard1a Eyebrows1b Nose2c Mouth2b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Mike Baab,C,Rookie,Head3a Eyes1e Hair3l Beard3e Eyebrows3b Nose3b Mouth3a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Mark Herrmann,QB,Rookie,Head1a Eyes1c Hair5a Beard5f2 Eyebrows5a Nose1a Mouth1b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Justin Cross,OT,Rookie,Head1a Eyes1c Hair1a Beard1g Eyebrows1a Nose1d Mouth1b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Mike Meade,RB,Rookie,Head5a Eyes1b Hair1a Beard1f1 Eyebrows1b Nose5a Mouth5a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Chris Williams,CB,Rookie,Head5b Eyes1e Hair1j Beard1f2 Eyebrows1b Nose5b Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Jeff Rohrer,MLB,Rookie,Head1a Eyes1a Hair5e Beard5f1 Eyebrows5a Nose1b Mouth1a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,John Rodgers,TE,Rookie,Head4a Eyes1a Hair4c Beard4f2 Eyebrows4a Nose4b Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Phil Epps,WR,Rookie,Head5a Eyes1b Hair1h Beard1g Eyebrows1b Nose5b Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Rick Porter,RB,Rookie,Head4a Eyes1c Hair4f Beard4b Eyebrows4a Nose4d Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,David Galloway,DE,Rookie,Head4a Eyes1c Hair2i Beard2f2 Eyebrows2a Nose4d Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Bruce Clark,DT,Rookie,Head2a Eyes1d Hair5j Beard5f1 Eyebrows5b Nose2c Mouth2b Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Craig Shaffer,OLB,Rookie,Head5a Eyes1c Hair3j Beard3f2 Eyebrows3a Nose5b Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Chuck Slaughter,OT,Rookie,Head4a Eyes1c Hair2d Beard2a Eyebrows2a Nose4c Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Rex Robinson,K,Rookie,Head1a Eyes1e Hair1b Beard1e Eyebrows1a Nose1d Mouth1a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Tate Randle,S,Rookie,Head5a Eyes1a Hair1e Beard1e Eyebrows1a Nose5d Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Johnny Ray Smith,CB,Rookie,Head4a Eyes1e Hair2e Beard2g Eyebrows2a Nose4c Mouth4a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Joseph Pellegrini,OG,Rookie,Head1b Eyes1c Hair2j Beard2f2 Eyebrows2a Nose1b Mouth1a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Earl Ferrell,RB,Rookie,Head2a Eyes1a Hair1h Beard1g Eyebrows1a Nose2a Mouth2a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Jeff Hayes,P,Rookie,Head1a Eyes1e Hair3g Beard3g Eyebrows3a Nose1a Mouth1a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Lindsay Scott,WR,Rookie,Head5a Eyes1e Hair1h Beard1d Eyebrows1a Nose5c Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Malcolm Taylor,DT,Rookie,Head5b Eyes1e Hair3k Beard3c Eyebrows3b Nose5b Mouth5b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Steve Doig,MLB,Rookie,Head2b Eyes1c Hair2a Beard2c Eyebrows2a Nose2d Mouth2b Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1982,Cliff Chatman,RB,Rookie,Head5a Eyes1b Hair4d Beard4d Eyebrows4a Nose5c Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Roosevelt Barnes,OLB,Rookie,Head5b Eyes1d Hair3j Beard3b Eyebrows3a Nose5b Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Donald Laster,OT,Rookie,Head3a Eyes1d Hair3j Beard3f2 Eyebrows3b Nose3a Mouth3a Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1982,Tom Morris,CB,Rookie,Head4a Eyes1a Hair4b Beard4f2 Eyebrows4b Nose4c Mouth4a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Pat Beach,TE,Rookie,Head4a Eyes1b Hair3k Beard3g Eyebrows3a Nose4d Mouth4a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Steve Bryant,WR,Rookie,Head4a Eyes1e Hair1f Beard1a Eyebrows1b Nose4d Mouth4a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Andre Young,S,Rookie,Head5a Eyes1d Hair3b Beard3d Eyebrows3b Nose5a Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Newton Williams,RB,Rookie,Head5a Eyes1c Hair2j Beard2g Eyebrows2a Nose5a Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Larry Rubens,C,Rookie,Head4a Eyes1a Hair1e Beard1g Eyebrows1b Nose4b Mouth4a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Doug Barnett,DE,Rookie,Head5a Eyes1a Hair1e Beard1e Eyebrows1a Nose5b Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Perry Hartnett,OG,Rookie,Head4a Eyes1e Hair5g Beard5c Eyebrows5a Nose4c Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Fletcher Jenkins,DT,Rookie,Head4a Eyes1d Hair3e Beard3d Eyebrows3b Nose4b Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1982,Hokie Gajan,RB,Rookie,Head5a Eyes1c Hair1o Beard1b Eyebrows1b Nose5c Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Melvin Hoover,WR,Rookie,Head5a Eyes1c Hair2a Beard2c Eyebrows2a Nose5c Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1982,Roger Jackson,CB,Rookie,Head5b Eyes1b Hair1j Beard1b Eyebrows1b Nose5c Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Darren Comeaux,OLB,Rookie,Head2a Eyes1c Hair1f Beard1f1 Eyebrows1a Nose2d Mouth2a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1982,Keith Uecker,OT,Rookie,Head2a Eyes1c Hair5g Beard5g Eyebrows5b Nose2d Mouth2a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1982,Rick Dennison,MLB,Rookie,Head5b Eyes1b Hair3b Beard3a Eyebrows3b Nose5b Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1982,Brian Clark,K,Rookie,Head5a Eyes1c Hair3i Beard3a Eyebrows3b Nose5a Mouth5a Glasses1e Clothes1,archive season-majority,0.60,generated,dark
