doc_id,stratum,path,title_as_filed,year_as_filed,has_text,format,klass,per_player,read_method,note,bytes,words,ev_year_min,ev_year_max,ev_year_modal,ev_football,ev_baseball,ev_hockey,ev_basketball,ev_college,ev_bio_labels,ev_bio_prose,ev_htwt,ev_roster_rows,ev_name_pos,ev_stat_heads,ev_stat_rows,dup_relation,dup_with,dup_containment,dup_n_partners
prog:1942 NFL World Championship Chicago Bears-Washington Redskins football,programs,programs/1942 NFL World Championship Chicago Bears-Washington Redskins football program!!,1942 NFL World Championship Chicago Bears-Washington Redskins football program!!,1942,0,photographs,game programme (photographs of a physical copy),unread -- OCR only,read-2026-09-07-yearbooks (OCR of all 667 photographs; OCR is a FLOOR on these angled dealer shots),"11 of 11 photographs carry >60 OCR words (4573 total). NOT a content verdict: the class was read in three listings and all three carried interior pages. | 0 loose images + 11 in zip; eBay listing photographs, no OCR layer | OCR: 11 of 11 photographs carry >60 words (4573 total) -- a FLOOR, these are angled dealer photographs and OCR misses readable pages",,,,,,,,,,,,,,,,,,,,,0
prog:1943 CHICAGO CARDINALS v GREEN BAY:DON HUTSON:C.LAMBEAU :FOOTBALL PROG,programs,programs/1943 CHICAGO CARDINALS v GREEN BAY:DON HUTSON:C.LAMBEAU :FOOTBALL PROGRAM-MINT!!,1943 CHICAGO CARDINALS v GREEN BAY:DON HUTSON:C.LAMBEAU :FOOTBALL PROGRAM-MINT!!,1943,0,photographs,game programme (photographs of a physical copy),unread -- OCR only,read-2026-09-07-yearbooks (OCR of all 667 photographs; OCR is a FLOOR on these angled dealer shots),"13 of 16 photographs carry >60 OCR words (3425 total). NOT a content verdict: the class was read in three listings and all three carried interior pages. | 0 loose images + 16 in zip; eBay listing photographs, no OCR layer | OCR: 13 of 16 photographs carry >60 words (3425 total) -- a FLOOR, these are angled dealer photographs and OCR misses readable pages",,,,,,,,,,,,,,,,,,,,,0
prog:1943 PHILADELPHIA PITTSBURGH STEAGLES AUTOGRAPHED TYPE 1 PHOTO ENTIRE ,programs,programs/1943 PHILADELPHIA PITTSBURGH STEAGLES AUTOGRAPHED TYPE 1 PHOTO ENTIRE BACKFIELD,1943 PHILADELPHIA PITTSBURGH STEAGLES AUTOGRAPHED TYPE 1 PHOTO ENTIRE BACKFIELD,1943,0,photographs,game programme (photographs of a physical copy),unread -- OCR only,read-2026-09-07-yearbooks (OCR of all 667 photographs; OCR is a FLOOR on these angled dealer shots),"2 of 4 photographs carry >60 OCR words (642 total). NOT a content verdict: the class was read in three listings and all three carried interior pages. | 0 loose images + 4 in zip; eBay listing photographs, no OCR layer | OCR: 2 of 4 photographs carry >60 words (642 total) -- a FLOOR, these are angled dealer photographs and OCR misses readable pages",,,,,,,,,,,,,,,,,,,,,0
prog:1944 BROOKLYN TIGERS vs NEW YORK GIANTS football program-ONE-OF-A-KIND,programs,programs/1944 BROOKLYN TIGERS vs NEW YORK GIANTS football program-ONE-OF-A-KIND!!,1944 BROOKLYN TIGERS vs NEW YORK GIANTS football program-ONE-OF-A-KIND!!,1944,0,photographs,game programme (photographs of a physical copy),unread -- OCR only,read-2026-09-07-yearbooks (OCR of all 667 photographs; OCR is a FLOOR on these angled dealer shots),"5 of 8 photographs carry >60 OCR words (1549 total). NOT a content verdict: the class was read in three listings and all three carried interior pages. | 0 loose images + 8 in zip; eBay listing photographs, no OCR layer | OCR: 5 of 8 photographs carry >60 words (1549 total) -- a FLOOR, these are angled dealer photographs and OCR misses readable pages",,,,,,,,,,,,,,,,,,,,,0
prog:1944 Hollywood Rangers vs San Diego Bombers CHAMPIONSHIP football game,programs,programs/1944 Hollywood Rangers vs San Diego Bombers CHAMPIONSHIP football game program!!,1944 Hollywood Rangers vs San Diego Bombers CHAMPIONSHIP football game program!!,1944,0,photographs,game programme (photographs of a physical copy),unread -- OCR only,read-2026-09-07-yearbooks (OCR of all 667 photographs; OCR is a FLOOR on these angled dealer shots),"8 of 13 photographs carry >60 OCR words (1938 total). NOT a content verdict: the class was read in three listings and all three carried interior pages. | 0 loose images + 13 in zip; eBay listing photographs, no OCR layer | OCR: 8 of 13 photographs carry >60 words (1938 total) -- a FLOOR, these are angled dealer photographs and OCR misses readable pages",,,,,,,,,,,,,,,,,,,,,0
prog:1944 LA Mustangs vs San Francisco Clippers”Walt Disney”fab football pr,programs,programs/1944 LA Mustangs vs San Francisco Clippers”Walt Disney”fab football program-MINT,1944 LA Mustangs vs San Francisco Clippers”Walt Disney”fab football program-MINT,1944,0,photographs,game programme (photographs of a physical copy),unread -- OCR only,read-2026-09-07-yearbooks (OCR of all 667 photographs; OCR is a FLOOR on these angled dealer shots),"11 of 13 photographs carry >60 OCR words (2677 total). NOT a content verdict: the class was read in three listings and all three carried interior pages. | 0 loose images + 13 in zip; eBay listing photographs, no OCR layer | OCR: 11 of 13 photographs carry >60 words (2677 total) -- a FLOOR, these are angled dealer photographs and OCR misses readable pages",,,,,,,,,,,,,,,,,,,,,0
prog:1946”RARE”MIAMI SEAHAWKS v L.A. DONS AAFC Football Program-“Only”SEAHA,programs,programs/1946”RARE”MIAMI SEAHAWKS v L.A. DONS AAFC Football Program-“Only”SEAHAWKS Season,1946”RARE”MIAMI SEAHAWKS v L.A. DONS AAFC Football Program-“Only”SEAHAWKS Season,1946,0,photographs,AAFC game programme,biography,read-2026-09-07-yearbooks (photographs opened and read by eye),"coach and staff biography (Jack Meagher, Hank Crisp: career, service, colleges) and club narrative naming players; read from OCR | 0 loose images + 14 in zip; eBay listing photographs, no OCR layer | OCR: 11 of 14 photographs carry >60 words (2875 total) -- a FLOOR, these are angled dealer photographs and OCR misses readable pages",,,,,,,,,,,,,,,,,,,,,0
prog:1976 Souvenir Copy of 1925 Program fr 1st NY Giants Home Football Game,programs,programs/1976 Souvenir Copy of 1925 Program fr 1st NY Giants Home Football Game vs Frankford,1976 Souvenir Copy of 1925 Program fr 1st NY Giants Home Football Game vs Frankford,1976,0,photographs,game programme (photographs of a physical copy),unread -- OCR only,read-2026-09-07-yearbooks (OCR of all 667 photographs; OCR is a FLOOR on these angled dealer shots),"5 of 8 photographs carry >60 OCR words (1681 total). NOT a content verdict: the class was read in three listings and all three carried interior pages. | 0 loose images + 8 in zip; eBay listing photographs, no OCR layer | OCR: 5 of 8 photographs carry >60 words (1681 total) -- a FLOOR, these are angled dealer photographs and OCR misses readable pages",,,,,,,,,,,,,,,,,,,,,0
pfr-pages:1943 Phi_Pit Eagles_Steelers Roster & Players _ Pro-Football-Reference.com.html,pfr-pages,PFR PAGES/1943 Phi_Pit Eagles_Steelers Roster & Players _ Pro-Football-Reference.com.html,1943 Phi_Pit Eagles_Steelers Roster & Players _ Pro-Football-Reference.com.html,,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"reference-books:Chris Willis - Old Leather_ An Oral History of Early Pro Football in Ohio, 1920-",reference-books,"Reference Books/Chris Willis - Old Leather_ An Oral History of Early Pro Football in Ohio, 1920-1935.epub","Chris Willis - Old Leather_ An Oral History of Early Pro Football in Ohio, 1920-1935.epub",,0,epub,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"reference-books:The League That Didn't Exist _ A History of the All-American -- Webster, Gary.ep",reference-books,"Reference Books/The League That Didn't Exist _ A History of the All-American -- Webster, Gary.epub","The League That Didn't Exist _ A History of the All-American -- Webster, Gary.epub",,0,epub,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
reference-books:The_All-America_Football_Conference_-_Kenneth_R_Crippen.pdf,reference-books,Reference Books/The_All-America_Football_Conference_-_Kenneth_R_Crippen.pdf,The_All-America_Football_Conference_-_Kenneth_R_Crippen.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:1984 Toni Fritsch Gamblers Contract.html,legal-docdump,DocDump/1984 Toni Fritsch Gamblers Contract.html,1984 Toni Fritsch Gamblers Contract.html,,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:1987-02-09.pdf,legal-docdump,DocDump/1987-02-09.pdf,1987-02-09.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:1987_raiders_rams_salary_numbers.txt,legal-docdump,DocDump/1987_raiders_rams_salary_numbers.txt,1987_raiders_rams_salary_numbers.txt,,1,txt,unread,unread,unread,,4395,642,1985,1990,1988,4,0,0,0,0,0,0,0,0,0,0,0,,,,0
legal-docdump:30484e16-8631-44cd-a908-294a4900ca7b.pdf,legal-docdump,DocDump/30484e16-8631-44cd-a908-294a4900ca7b.pdf,30484e16-8631-44cd-a908-294a4900ca7b.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:A Players View of the NFL Reserve System.pdf,legal-docdump,DocDump/A Players View of the NFL Reserve System.pdf,A Players View of the NFL Reserve System.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:Alabama Football, Inc. v. Greenwood, 452 F. Supp. 1191 (W.D. Pa. 1978) __ Justia",legal-docdump,"DocDump/Alabama Football, Inc. v. Greenwood, 452 F. Supp. 1191 (W.D. Pa. 1978) __ Justia.html","Alabama Football, Inc. v. Greenwood, 452 F. Supp. 1191 (W.D. Pa. 1978) __ Justia.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:Beathard v. Chicago Football Club, Inc., 419 F. Supp. 1133 (N.D. Ill. 1976) __ J",legal-docdump,"DocDump/Beathard v. Chicago Football Club, Inc., 419 F. Supp. 1133 (N.D. Ill. 1976) __ Justia.html","Beathard v. Chicago Football Club, Inc., 419 F. Supp. 1133 (N.D. Ill. 1976) __ Justia.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:Brown v. Pro Football, Inc., 782 F. Supp. 125 (D.D.C. 1991) __ Justia.html",legal-docdump,"DocDump/Brown v. Pro Football, Inc., 782 F. Supp. 125 (D.D.C. 1991) __ Justia.html","Brown v. Pro Football, Inc., 782 F. Supp. 125 (D.D.C. 1991) __ Justia.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:CASEMINE - KAPP v. NATIONAL FOOTBALL LEAGUE, (N.D.Cal. 1974).pdf",legal-docdump,"DocDump/CASEMINE - KAPP v. NATIONAL FOOTBALL LEAGUE, (N.D.Cal. 1974).pdf","CASEMINE - KAPP v. NATIONAL FOOTBALL LEAGUE, (N.D.Cal. 1974).pdf",,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:CASEMINE - MACKEY v. NATIONAL FOOTBALL LEAGUE, (D.Minn. 1975).pdf",legal-docdump,"DocDump/CASEMINE - MACKEY v. NATIONAL FOOTBALL LEAGUE, (D.Minn. 1975).pdf","CASEMINE - MACKEY v. NATIONAL FOOTBALL LEAGUE, (D.Minn. 1975).pdf",,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:CASEMINE - MACKEY v. NATIONAL FOOTBALL LEAGUE.pdf,legal-docdump,DocDump/CASEMINE - MACKEY v. NATIONAL FOOTBALL LEAGUE.pdf,CASEMINE - MACKEY v. NATIONAL FOOTBALL LEAGUE.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:CASEMINE - REYNOLDS v. NATIONAL FOOTBALL LEAGUE.pdf,legal-docdump,DocDump/CASEMINE - REYNOLDS v. NATIONAL FOOTBALL LEAGUE.pdf,CASEMINE - REYNOLDS v. NATIONAL FOOTBALL LEAGUE.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:CASEMINE - Robertson v. National Basketball Association.pdf,legal-docdump,DocDump/CASEMINE - Robertson v. National Basketball Association.pdf,CASEMINE - Robertson v. National Basketball Association.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:CINCINNATI BENGALS, INC. v. BERGEY, (S.D.Ohio 1974) _ Civ. A. No. C-1-74-142. _ ",legal-docdump,"DocDump/CINCINNATI BENGALS, INC. v. BERGEY, (S.D.Ohio 1974) _ Civ. A. No. C-1-74-142. _ S.D. Ohio _ Judgment _ Law _ CaseMine.html","CINCINNATI BENGALS, INC. v. BERGEY, (S.D.Ohio 1974) _ Civ. A. No. C-1-74-142. _ S.D. Ohio _ Judgment _ Law _ CaseMine.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:Gardin v. Comm'r of Internal Revenue , Docket No. 1903-74. (Gardin v. Comm'r of ",legal-docdump,"DocDump/Gardin v. Comm'r of Internal Revenue , Docket No. 1903-74. (Gardin v. Comm'r of Internal Revenue , 64 T.C. 1079 (T.C. 1975)) - vLex United States.html","Gardin v. Comm'r of Internal Revenue , Docket No. 1903-74. (Gardin v. Comm'r of Internal Revenue , 64 T.C. 1079 (T.C. 1975)) - vLex United States.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:HEIDEL v. COMMISSIONER OF INTERNAL REVENUE _ Docket No. 5405-68. _ T.C. _ Judgme,legal-docdump,DocDump/HEIDEL v. COMMISSIONER OF INTERNAL REVENUE _ Docket No. 5405-68. _ T.C. _ Judgment _ Law _ CaseMine.html,HEIDEL v. COMMISSIONER OF INTERNAL REVENUE _ Docket No. 5405-68. _ T.C. _ Judgment _ Law _ CaseMine.html,,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:Hayes v. National Football League, 469 F. Supp. 247 (C.D. Cal. 1979) __ Justia.h",legal-docdump,"DocDump/Hayes v. National Football League, 469 F. Supp. 247 (C.D. Cal. 1979) __ Justia.html","Hayes v. National Football League, 469 F. Supp. 247 (C.D. Cal. 1979) __ Justia.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:Kapp v. NFL, 390 F. Supp. 73 (N.D. Cal. 1974) __ Justia.html",legal-docdump,"DocDump/Kapp v. NFL, 390 F. Supp. 73 (N.D. Cal. 1974) __ Justia.html","Kapp v. NFL, 390 F. Supp. 73 (N.D. Cal. 1974) __ Justia.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:MIAMI DOLPHINS, LTD. v. COWAN _ No. 91-2420. _ Fla. Dist. Ct. App. _ Judgment _ ",legal-docdump,"DocDump/MIAMI DOLPHINS, LTD. v. COWAN _ No. 91-2420. _ Fla. Dist. Ct. App. _ Judgment _ Law _ CaseMine.html","MIAMI DOLPHINS, LTD. v. COWAN _ No. 91-2420. _ Fla. Dist. Ct. App. _ Judgment _ Law _ CaseMine.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:Pampa_News_1984_10_18.pdf,legal-docdump,DocDump/Pampa_News_1984_10_18.pdf,Pampa_News_1984_10_18.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:Partee v. San Diego Chargers Football Co. (1983) __ __ Supreme Court of Californ,legal-docdump,DocDump/Partee v. San Diego Chargers Football Co. (1983) __ __ Supreme Court of California Decisions __ California Case Law __ California Law __ U.S. Law __ Justia.html,Partee v. San Diego Chargers Football Co. (1983) __ __ Supreme Court of California Decisions __ California Case Law __ California Law __ U.S. Law __ Justia.html,,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:QBs play for dough in the NFL.html,legal-docdump,DocDump/QBs play for dough in the NFL.html,QBs play for dough in the NFL.html,,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:RUDOLPH v. MIAMI DOLPHINS, LTD _ Nos. AM-381, AN-79 and AN-77. _ Fla. Dist. Ct. ",legal-docdump,"DocDump/RUDOLPH v. MIAMI DOLPHINS, LTD _ Nos. AM-381, AN-79 and AN-77. _ Fla. Dist. Ct. App. _ Judgment _ Law _ CaseMine.html","RUDOLPH v. MIAMI DOLPHINS, LTD _ Nos. AM-381, AN-79 and AN-77. _ Fla. Dist. Ct. App. _ Judgment _ Law _ CaseMine.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:Rivers v. New York Jets, 460 F. Supp. 1233 (E.D. Mo. 1978) __ Justia.html",legal-docdump,"DocDump/Rivers v. New York Jets, 460 F. Supp. 1233 (E.D. Mo. 1978) __ Justia.html","Rivers v. New York Jets, 460 F. Supp. 1233 (E.D. Mo. 1978) __ Justia.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:SUPER BOWL XXII _ WASHINGTON REDSKINS vs. DENVER BRONCOS _ Dickerson Has NFL's T,legal-docdump,DocDump/SUPER BOWL XXII _ WASHINGTON REDSKINS vs. DENVER BRONCOS _ Dickerson Has NFL's Top Salary _ But It Pays to Play Quarterback; Elway Has League's Best Package - Los Angeles Times.html,SUPER BOWL XXII _ WASHINGTON REDSKINS vs. DENVER BRONCOS _ Dickerson Has NFL's Top Salary _ But It Pays to Play Quarterback; Elway Has League's Best Package - Los Angeles Times.html,,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:Smith v. Pro-Football, 420 F. Supp. 738 (D.D.C. 1976) __ Justia.html",legal-docdump,"DocDump/Smith v. Pro-Football, 420 F. Supp. 738 (D.D.C. 1976) __ Justia.html","Smith v. Pro-Football, 420 F. Supp. 738 (D.D.C. 1976) __ Justia.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
legal-docdump:UD_1985_01_14.pdf,legal-docdump,DocDump/UD_1985_01_14.pdf,UD_1985_01_14.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
"legal-docdump:Usfl Players Ass'n, Afl-Cio v. Usfl, 650 F. Supp. 12 (D. Or. 1986) __ Justia.htm",legal-docdump,"DocDump/Usfl Players Ass'n, Afl-Cio v. Usfl, 650 F. Supp. 12 (D. Or. 1986) __ Justia.html","Usfl Players Ass'n, Afl-Cio v. Usfl, 650 F. Supp. 12 (D. Or. 1986) __ Justia.html",,0,html,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
hearings:hearing_XQ8o.pdf,hearings,hearings/hearing_XQ8o.pdf,hearing_XQ8o.pdf,,0,pdf,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
hearings:hearing_XQ8o.txt,hearings,hearings/hearing_XQ8o.txt,hearing_XQ8o.txt,,1,txt,unread,unread,unread,,1801756,270498,1879,2006,1976,11,4,0,0,8,1,11,0,2,2,0,0,,,,0
antitrust:Inquiry_Into_Professional_Sports.epub,antitrust,Antitrust Docs/Inquiry_Into_Professional_Sports.epub,Inquiry_Into_Professional_Sports.epub,,0,epub,unread,unread,unread,,,,,,,,,,,,,,,,,,,,,,0
